Pβ2,Pα1,Pβ1,Pα2,P3,ps,pt-wt,ps-wt,V,α,β
0.35183,-0.14309,-0.28618,0.04377,0.37877,-0.06397,0.4764,-0.00505,30.07639,-5,-20
0.34846,-0.14646,-0.28281,0.04545,0.37877,-0.06565,0.47472,-0.00505,30.07639,-5,-20
0.34846,-0.14646,-0.28281,0.04377,0.37877,-0.06397,0.47472,-0.00505,30.07639,-5,-20
0.35183,-0.14309,-0.28449,0.04377,0.38045,-0.06397,0.4764,-0.00337,30.07639,-5,-20
0.35015,-0.14814,-0.28449,0.04377,0.38045,-0.06734,0.4764,-0.00505,30.07639,-5,-20
0.35015,-0.14814,-0.27944,0.04714,0.38045,-0.06397,0.4764,-0.00505,30.07639,-5,-20
0.34846,-0.14814,-0.28449,0.04377,0.37877,-0.06565,0.47472,-0.00673,30.07639,-5,-20
0.35015,-0.14814,-0.28618,0.04545,0.37877,-0.06565,0.47472,-0.00673,30.07639,-5,-20
0.3552,-0.06397,-0.28449,-0.0505,0.38887,-0.06229,0.47472,-0.00842,30.081745,0,-20
0.35688,-0.06397,-0.28449,-0.04882,0.39055,-0.0606,0.4764,-0.00505,30.081745,0,-20
0.3552,-0.06565,-0.28618,-0.04882,0.38887,-0.06229,0.47304,-0.00842,30.081745,0,-20
0.3552,-0.06397,-0.28618,-0.0505,0.39055,-0.06229,0.47304,-0.00673,30.081745,0,-20
0.35688,-0.0606,-0.28281,-0.04714,0.39223,-0.0606,0.4764,-0.00505,30.081745,0,-20
0.3552,-0.0606,-0.28618,-0.04714,0.39055,-0.0606,0.47472,-0.00505,30.081745,0,-20
0.35351,-0.06229,-0.28618,-0.04882,0.39055,-0.06229,0.47472,-0.00673,30.081745,0,-20
0.35351,-0.06565,-0.28618,-0.04714,0.38887,-0.06229,0.47135,-0.00673,30.081745,0,-20
0.35183,-0.06397,-0.28449,-0.04545,0.38887,-0.06565,0.47135,-0.00842,30.081745,0,-20
0.35688,-0.06565,-0.28955,-0.04714,0.38887,-0.06229,0.47472,-0.00505,30.081745,0,-20
0.17844,-0.87032,-0.80298,0.63801,0.21379,-0.31143,0.84338,-0.00337,40.000561,-30,-20
0.17171,-0.88884,-0.8013,0.63633,0.21043,-0.31311,0.8417,-0.00337,40.000561,-30,-20
0.17339,-0.88715,-0.79793,0.63633,0.20874,-0.30806,0.84338,-0.00168,40.000561,-30,-20
0.17002,-0.88884,-0.79962,0.63633,0.20874,-0.3047,0.8417,-0.00337,40.000561,-30,-20
0.16666,-0.89725,-0.79793,0.63633,0.21043,-0.30806,0.8417,-0.00337,40.000561,-30,-20
0.16834,-0.89725,-0.8013,0.63801,0.20874,-0.31311,0.8417,-0.00337,40.000561,-30,-20
0.17171,-0.88042,-0.8114,0.63464,0.20537,-0.31648,0.8417,-0.00505,40.000561,-30,-20
0.16834,-0.89725,-0.79625,0.63464,0.20537,-0.3148,0.8417,-0.00505,40.000561,-30,-20
0.17171,-0.89725,-0.79625,0.63464,0.21043,-0.31648,0.84338,-0.00337,40.000561,-30,-20
0.17171,-0.88547,-0.79962,0.63633,0.21043,-0.30806,0.8417,-0.00168,40.000561,-30,-20
0.3249,-0.74406,-0.7306,0.56562,0.35688,-0.26934,0.84338,-0.00168,40.054011,-25,-20
0.32995,-0.73733,-0.74575,0.56226,0.35688,-0.26766,0.84338,-0.00337,40.054011,-25,-20
0.32153,-0.7508,-0.73228,0.56731,0.35688,-0.26766,0.84338,-0.00337,40.054011,-25,-20
0.3148,-0.76426,-0.7205,0.57067,0.3552,-0.26766,0.84338,-0.00505,40.054011,-25,-20
0.31648,-0.76763,-0.71545,0.56899,0.35688,-0.26261,0.84338,-0.00337,40.054011,-25,-20
0.31985,-0.75416,-0.71545,0.56899,0.35856,-0.26429,0.8417,-0.00168,40.054011,-25,-20
0.31143,-0.77941,-0.70029,0.57572,0.3552,-0.26261,0.8417,-0.00337,40.054011,-25,-20
0.31816,-0.75585,-0.72555,0.56731,0.35688,-0.25924,0.84338,-0.00337,40.054011,-25,-20
0.30975,-0.771,-0.70029,0.57236,0.35688,-0.25251,0.8417,-0.00337,40.054011,-25,-20
0.31648,-0.75416,-0.72555,0.56562,0.35688,-0.25924,0.8417,-0.00337,40.054011,-25,-20
0.42085,-0.67336,-0.62117,0.4764,0.46799,-0.21379,0.8417,-0.00505,40.029342,-20,-20
0.42758,-0.64138,-0.64306,0.46967,0.46967,-0.22053,0.84002,-0.00505,40.029342,-20,-20
0.42253,-0.64979,-0.62454,0.47472,0.46799,-0.21884,0.84002,-0.00673,40.029342,-20,-20
0.42422,-0.65484,-0.61949,0.47472,0.46967,-0.21379,0.8417,-0.00505,40.029342,-20,-20
0.42927,-0.64306,-0.63633,0.47135,0.46967,-0.21548,0.8417,-0.00505,40.029342,-20,-20
0.42758,-0.64138,-0.63464,0.47135,0.46967,-0.21379,0.8417,-0.00505,40.029342,-20,-20
0.42927,-0.63296,-0.63464,0.47472,0.47135,-0.21211,0.84338,-0.00337,40.029342,-20,-20
0.42927,-0.62791,-0.64474,0.47135,0.47304,-0.21379,0.84338,-0.00505,40.029342,-20,-20
0.43095,-0.63801,-0.63128,0.47304,0.47135,-0.21379,0.84338,-0.00505,40.029342,-20,-20
0.43095,-0.63801,-0.63801,0.47472,0.46967,-0.21548,0.8417,-0.00673,40.029342,-20,-20
0.51849,-0.52522,-0.56562,0.36361,0.56562,-0.18012,0.8417,-0.00505,40.115481,-15,-20
0.51849,-0.51512,-0.57741,0.35856,0.56562,-0.18012,0.8417,-0.00337,40.115481,-15,-20
0.51512,-0.52017,-0.56731,0.36193,0.56562,-0.18012,0.84002,-0.00337,40.115481,-15,-20
0.51849,-0.51849,-0.56226,0.36193,0.56562,-0.18181,0.84002,-0.00505,40.115481,-15,-20
0.51512,-0.52017,-0.56057,0.36025,0.56394,-0.18349,0.84002,-0.00673,40.115481,-15,-20
0.51512,-0.52522,-0.56057,0.36193,0.56394,-0.18349,0.84002,-0.00505,40.115481,-15,-20
0.51512,-0.5269,-0.56562,0.36361,0.56394,-0.18012,0.8417,-0.00337,40.115481,-15,-20
0.51512,-0.52354,-0.57236,0.36025,0.56394,-0.18012,0.84002,-0.00505,40.115481,-15,-20
0.51512,-0.53027,-0.58077,0.35856,0.56057,-0.18517,0.83665,-0.00842,40.115481,-15,-20
0.5168,-0.51849,-0.58414,0.35856,0.56394,-0.18012,0.84002,-0.00505,40.115481,-15,-20
0.58077,-0.39223,-0.54374,0.22558,0.62623,-0.14309,0.84002,-0.00337,40.008456,-10,-20
0.57741,-0.39055,-0.55216,0.22389,0.62454,-0.14477,0.83497,-0.00505,40.008456,-10,-20
0.57909,-0.39392,-0.54879,0.22221,0.62454,-0.14646,0.83665,-0.00505,40.008456,-10,-20
0.57741,-0.40233,-0.54037,0.22389,0.62454,-0.14477,0.83497,-0.00505,40.008456,-10,-20
0.57909,-0.40233,-0.54374,0.22726,0.62623,-0.14309,0.83833,-0.00337,40.008456,-10,-20
0.57909,-0.40233,-0.53869,0.22726,0.62623,-0.14141,0.83497,-0.00337,40.008456,-10,-20
0.57741,-0.40402,-0.53869,0.22389,0.62454,-0.14309,0.83497,-0.00505,40.008456,-10,-20
0.57909,-0.40402,-0.53869,0.22389,0.62791,-0.14309,0.83665,-0.00337,40.008456,-10,-20
0.58077,-0.40738,-0.53869,0.22558,0.62791,-0.14309,0.83833,-0.00337,40.008456,-10,-20
0.58246,-0.40065,-0.54879,0.22558,0.62454,-0.14141,0.83833,-0.00505,40.008456,-10,-20
0.61949,-0.25924,-0.53364,0.06734,0.66831,-0.11784,0.83665,-0.00505,40.066561,-5,-20
0.61949,-0.26261,-0.53532,0.06565,0.66831,-0.11784,0.83833,-0.00673,40.066561,-5,-20
0.61949,-0.26261,-0.54206,0.06565,0.66663,-0.11952,0.83497,-0.00842,40.066561,-5,-20
0.61949,-0.26093,-0.52522,0.06902,0.66999,-0.11784,0.83665,-0.00505,40.066561,-5,-20
0.61949,-0.26093,-0.53027,0.06902,0.66999,-0.11784,0.83833,-0.00673,40.066561,-5,-20
0.61949,-0.26261,-0.53364,0.07239,0.66831,-0.11615,0.83665,-0.00505,40.066561,-5,-20
0.62117,-0.25924,-0.52859,0.0707,0.66999,-0.11447,0.83665,-0.00505,40.066561,-5,-20
0.61781,-0.26261,-0.53532,0.06902,0.66999,-0.11952,0.83497,-0.00842,40.066561,-5,-20
0.61949,-0.25924,-0.53532,0.06902,0.66999,-0.11784,0.83665,-0.00673,40.066561,-5,-20
0.61949,-0.26429,-0.537,0.06902,0.66663,-0.11784,0.83665,-0.00673,40.066561,-5,-20
0.63128,-0.1111,-0.52185,-0.08922,0.68178,-0.10774,0.83665,-0.00842,40.05682,0,-20
0.63296,-0.11279,-0.52522,-0.08922,0.68178,-0.10942,0.83665,-0.00842,40.05682,0,-20
0.63296,-0.1111,-0.52522,-0.08585,0.68178,-0.10605,0.83665,-0.00673,40.05682,0,-20
0.63128,-0.1111,-0.52859,-0.08922,0.68178,-0.10942,0.83665,-0.00842,40.05682,0,-20
0.63128,-0.11447,-0.52859,-0.08754,0.68346,-0.10942,0.83665,-0.00842,40.05682,0,-20
0.63128,-0.11447,-0.52522,-0.08754,0.68178,-0.10942,0.83497,-0.00842,40.05682,0,-20
0.63296,-0.1111,-0.5269,-0.08417,0.68178,-0.10942,0.83833,-0.00505,40.05682,0,-20
0.62959,-0.1111,-0.52859,-0.08417,0.68178,-0.10605,0.83665,-0.00842,40.05682,0,-20
0.62959,-0.11447,-0.5269,-0.08585,0.68009,-0.10774,0.83665,-0.00842,40.05682,0,-20
0.63296,-0.11279,-0.52522,-0.08754,0.68178,-0.10605,0.83665,-0.00505,40.05682,0,-20
0.28449,-1.50833,-1.31979,0.98984,0.31985,-0.45115,1.32147,0.00337,50.064456,-30,-20
0.28281,-1.51169,-1.32315,0.98479,0.31648,-0.45452,1.3181,0.00168,50.064456,-30,-20
0.28281,-1.50664,-1.32315,0.98479,0.31816,-0.45452,1.31979,0.00168,50.064456,-30,-20
0.28281,-1.49823,-1.32147,0.98647,0.3148,-0.45283,1.31979,0.00168,50.064456,-30,-20
0.27944,-1.50496,-1.32147,0.98479,0.3148,-0.45452,1.3181,0.00168,50.064456,-30,-20
0.28113,-1.50664,-1.3181,0.98479,0.31648,-0.45452,1.31642,0.00168,50.064456,-30,-20
0.28281,-1.49823,-1.32147,0.98479,0.3148,-0.45452,1.31642,0.00168,50.064456,-30,-20
0.28449,-1.49654,-1.32147,0.98647,0.32153,-0.45115,1.32147,0.00337,50.064456,-30,-20
0.28281,-1.50328,-1.32315,0.98647,0.31648,-0.45452,1.31979,0.00168,50.064456,-30,-20
0.28281,-1.50328,-1.32315,0.98647,0.31816,-0.45283,1.32147,0.00337,50.064456,-30,-20
0.49155,-1.28107,-1.18848,0.87369,0.53869,-0.38718,1.30969,0.0,49.994412,-25,-20
0.49492,-1.28444,-1.18848,0.87705,0.53869,-0.3855,1.31474,0.00168,49.994412,-25,-20
0.49492,-1.28949,-1.19522,0.87537,0.53869,-0.38213,1.31137,0.0,49.994412,-25,-20
0.49492,-1.28444,-1.19353,0.87369,0.53869,-0.38382,1.31137,0.0,49.994412,-25,-20
0.49492,-1.28612,-1.19522,0.87537,0.53869,-0.38213,1.31137,0.00168,49.994412,-25,-20
0.49324,-1.28949,-1.19858,0.87369,0.53532,-0.38045,1.31137,0.0,49.994412,-25,-20
0.49324,-1.28612,-1.1969,0.87369,0.53869,-0.38213,1.30969,0.0,49.994412,-25,-20
0.49492,-1.28444,-1.1969,0.87369,0.53869,-0.38382,1.31137,0.0,49.994412,-25,-20
0.49492,-1.28107,-1.19353,0.87369,0.53869,-0.38382,1.31305,0.0,49.994412,-25,-20
0.49492,-1.27434,-1.19185,0.87369,0.54037,-0.38382,1.31137,0.0,49.994412,-25,-20
0.66494,-1.07569,-1.05044,0.73228,0.72386,-0.33836,1.30969,-0.00337,50.002291,-20,-20
0.66663,-1.07569,-1.05718,0.73396,0.7205,-0.34005,1.31137,-0.00505,50.002291,-20,-20
0.66494,-1.07064,-1.04539,0.73396,0.72386,-0.33836,1.31137,-0.00337,50.002291,-20,-20
0.66494,-1.06728,-1.04539,0.7306,0.72555,-0.34173,1.31137,-0.00337,50.002291,-20,-20
0.65989,-1.08243,-1.05044,0.7306,0.7205,-0.34005,1.30969,-0.00505,50.002291,-20,-20
0.65989,-1.08074,-1.04708,0.73396,0.7205,-0.34005,1.31137,-0.00337,50.002291,-20,-20
0.66494,-1.07738,-1.04708,0.73396,0.72555,-0.33836,1.31137,-0.00168,50.002291,-20,-20
0.66663,-1.07906,-1.05718,0.72891,0.72386,-0.33836,1.31137,-0.00337,50.002291,-20,-20
0.66158,-1.08411,-1.05044,0.73565,0.72386,-0.33668,1.31305,-0.00168,50.002291,-20,-20
0.66494,-1.07401,-1.06223,0.73228,0.72386,-0.33836,1.31137,-0.00337,50.002291,-20,-20
0.80467,-0.85348,-0.95449,0.55216,0.87369,-0.27944,1.31305,-0.00337,50.062531,-15,-20
0.80467,-0.86863,-0.95617,0.55384,0.87369,-0.27776,1.31137,-0.00505,50.062531,-15,-20
0.80298,-0.85517,-0.96964,0.55047,0.87369,-0.27944,1.31137,-0.00337,50.062531,-15,-20
0.8013,-0.85012,-0.96627,0.55047,0.87369,-0.27776,1.31137,-0.00505,50.062531,-15,-20
0.80298,-0.85012,-0.96459,0.54711,0.87032,-0.28113,1.31137,-0.00505,50.062531,-15,-20
0.80467,-0.86358,-0.96796,0.55047,0.86863,-0.27776,1.31137,-0.00337,50.062531,-15,-20
0.80298,-0.85348,-0.96964,0.55047,0.86863,-0.27944,1.30969,-0.00505,50.062531,-15,-20
0.8013,-0.84843,-0.96459,0.55384,0.86863,-0.28113,1.30969,-0.00337,50.062531,-15,-20
0.79962,-0.86022,-0.96964,0.55047,0.87032,-0.28113,1.31137,-0.00337,50.062531,-15,-20
0.8013,-0.85012,-0.96627,0.55384,0.872,-0.27944,1.31137,-0.00168,50.062531,-15,-20
0.89894,-0.61444,-0.9225,0.32153,0.96964,-0.22053,1.30632,-0.0101,49.999462,-10,-20
0.89894,-0.61949,-0.92755,0.32321,0.96964,-0.22053,1.30464,-0.0101,49.999462,-10,-20
0.90062,-0.62117,-0.9225,0.3249,0.97132,-0.22053,1.308,-0.00842,49.999462,-10,-20
0.90399,-0.61276,-0.92755,0.3249,0.97132,-0.22053,1.30969,-0.0101,49.999462,-10,-20
0.9023,-0.61612,-0.93092,0.32321,0.96964,-0.21884,1.308,-0.0101,49.999462,-10,-20
0.9023,-0.62117,-0.92924,0.32321,0.96964,-0.22053,1.308,-0.00842,49.999462,-10,-20
0.90399,-0.61612,-0.92924,0.32153,0.96964,-0.22221,1.30632,-0.0101,49.999462,-10,-20
0.90399,-0.61949,-0.92419,0.32153,0.96964,-0.22221,1.30464,-0.0101,49.999462,-10,-20
0.9023,-0.61612,-0.92419,0.31985,0.96964,-0.22558,1.30464,-0.01347,49.999462,-10,-20
0.90062,-0.61276,-0.91914,0.3249,0.97132,-0.22221,1.30464,-0.0101,49.999462,-10,-20
0.95954,-0.41917,-0.872,0.101,1.03698,-0.18517,1.308,-0.01347,50.05713,-5,-20
0.95954,-0.42253,-0.872,0.101,1.03529,-0.18686,1.30632,-0.01515,50.05713,-5,-20
0.95786,-0.41917,-0.87705,0.09764,1.03361,-0.18854,1.308,-0.01683,50.05713,-5,-20
0.95954,-0.4158,-0.87369,0.09764,1.03361,-0.18854,1.30969,-0.01515,50.05713,-5,-20
0.96122,-0.42085,-0.87032,0.101,1.03529,-0.18517,1.308,-0.01347,50.05713,-5,-20
0.95954,-0.41917,-0.87032,0.101,1.03529,-0.18349,1.308,-0.01515,50.05713,-5,-20
0.95617,-0.42253,-0.87537,0.09764,1.03361,-0.18517,1.30464,-0.01683,50.05713,-5,-20
0.95786,-0.41748,-0.87369,0.09427,1.03193,-0.18517,1.30464,-0.01852,50.05713,-5,-20
0.95786,-0.41917,-0.87032,0.09764,1.03361,-0.18517,1.30464,-0.01683,50.05713,-5,-20
0.96122,-0.41748,-0.87705,0.09595,1.03698,-0.18517,1.308,-0.01347,50.05713,-5,-20
0.97301,-0.18181,-0.84338,-0.15487,1.05381,-0.17171,1.2979,-0.0202,50.040804,0,-20
0.97301,-0.18012,-0.84507,-0.15487,1.05044,-0.17171,1.2979,-0.02188,50.040804,0,-20
0.97301,-0.17844,-0.84338,-0.15656,1.05213,-0.17002,1.29454,-0.0202,50.040804,0,-20
0.97132,-0.18012,-0.84338,-0.15656,1.05044,-0.17339,1.29454,-0.0202,50.040804,0,-20
0.97301,-0.18181,-0.84507,-0.15319,1.05213,-0.17002,1.29622,-0.0202,50.040804,0,-20
0.96964,-0.18181,-0.84843,-0.15487,1.05044,-0.17339,1.29454,-0.02188,50.040804,0,-20
0.97132,-0.18012,-0.8417,-0.14982,1.05381,-0.17002,1.2979,-0.0202,50.040804,0,-20
0.97301,-0.18012,-0.83665,-0.15151,1.05044,-0.17002,1.2979,-0.0202,50.040804,0,-20
0.97301,-0.17844,-0.83833,-0.15319,1.05213,-0.17002,1.29622,-0.0202,50.040804,0,-20
0.97301,-0.17507,-0.83833,-0.15319,1.05381,-0.16834,1.2979,-0.01852,50.040804,0,-20
-0.00505,-0.05387,-0.0404,0.04545,0.01178,-0.0202,0.04545,-0.00673,10.153649,-30,-10
-0.00505,-0.0505,-0.03703,0.04882,0.01347,-0.01683,0.0505,-0.00505,10.153649,-30,-10
-0.00505,-0.05219,-0.03703,0.04714,0.01347,-0.01515,0.0505,-0.00505,10.153649,-30,-10
-0.00337,-0.05219,-0.03703,0.04714,0.01347,-0.01515,0.05219,-0.00673,10.153649,-30,-10
-0.00505,-0.05219,-0.03703,0.04882,0.01347,-0.01515,0.04882,-0.00505,10.153649,-30,-10
-0.00505,-0.05219,-0.03703,0.04882,0.01347,-0.01515,0.04882,-0.00673,10.153649,-30,-10
-0.00337,-0.05219,-0.03535,0.04882,0.01347,-0.01515,0.04882,-0.00842,10.153649,-30,-10
-0.00337,-0.05219,-0.03703,0.04714,0.01347,-0.01515,0.04882,-0.00505,10.153649,-30,-10
-0.00168,-0.0505,-0.03535,0.04882,0.01683,-0.01347,0.0505,-0.00337,10.153649,-30,-10
-0.00505,-0.05387,-0.03703,0.04545,0.01178,-0.01515,0.04882,-0.00673,10.153649,-30,-10
0.00168,-0.04209,-0.03367,0.0404,0.0202,-0.01347,0.04714,-0.00673,10.042234,-25,-10
0.00168,-0.04209,-0.03367,0.04209,0.02188,-0.01347,0.04714,-0.00505,10.042234,-25,-10
0.00337,-0.0404,-0.0303,0.04377,0.02357,-0.01178,0.04714,-0.00505,10.042234,-25,-10
0.00168,-0.04209,-0.0303,0.04377,0.02188,-0.01178,0.04545,-0.00505,10.042234,-25,-10
0.00168,-0.04209,-0.03198,0.04377,0.02188,-0.01347,0.04545,-0.00505,10.042234,-25,-10
0.00168,-0.04209,-0.03198,0.04377,0.02188,-0.01347,0.04545,-0.00505,10.042234,-25,-10
0.00168,-0.04377,-0.03198,0.04209,0.02188,-0.01178,0.04714,-0.00673,10.042234,-25,-10
0.00337,-0.04377,-0.03367,0.04209,0.02188,-0.01347,0.04714,-0.00505,10.042234,-25,-10
0.00168,-0.04209,-0.03367,0.04377,0.02188,-0.01347,0.04714,-0.00505,10.042234,-25,-10
0.00168,-0.04209,-0.0303,0.04377,0.02188,-0.01178,0.04714,-0.00505,10.042234,-25,-10
0.0101,-0.0303,-0.02525,0.03872,0.03367,-0.00842,0.04545,-0.00505,10.018636,-20,-10
0.00842,-0.0303,-0.02357,0.03703,0.03367,-0.00842,0.04882,-0.00505,10.018636,-20,-10
0.0101,-0.0303,-0.02357,0.03872,0.03367,-0.00842,0.0505,-0.00337,10.018636,-20,-10
0.01178,-0.02862,-0.02357,0.0404,0.03535,-0.00842,0.05219,-0.00337,10.018636,-20,-10
0.00842,-0.0303,-0.02525,0.03872,0.03367,-0.00673,0.0505,-0.00505,10.018636,-20,-10
0.0101,-0.0303,-0.02525,0.03872,0.03198,-0.00842,0.04882,-0.00505,10.018636,-20,-10
0.01178,-0.02862,-0.02357,0.0404,0.03535,-0.00673,0.0505,-0.00337,10.018636,-20,-10
0.00842,-0.0303,-0.02525,0.03872,0.03367,-0.00842,0.04882,-0.00505,10.018636,-20,-10
0.0101,-0.0303,-0.02525,0.0404,0.03535,-0.0101,0.04882,-0.00337,10.018636,-20,-10
0.00842,-0.0303,-0.02525,0.03872,0.03367,-0.00842,0.04882,-0.00505,10.018636,-20,-10
0.01515,-0.02357,-0.01683,0.0303,0.03535,-0.00505,0.04714,-0.00505,10.046478,-15,-10
0.01347,-0.02357,-0.01683,0.03198,0.03535,-0.00673,0.04545,-0.00505,10.046478,-15,-10
0.01683,-0.02525,-0.01683,0.0303,0.03535,-0.00505,0.04545,-0.00505,10.046478,-15,-10
0.01683,-0.02525,-0.01683,0.03198,0.03872,-0.00673,0.04545,-0.00505,10.046478,-15,-10
0.01683,-0.02525,-0.01683,0.03198,0.03535,-0.00673,0.04545,-0.00505,10.046478,-15,-10
0.01515,-0.02525,-0.01852,0.03367,0.03535,-0.00505,0.04545,-0.00505,10.046478,-15,-10
0.01683,-0.02357,-0.01852,0.03367,0.03872,-0.00505,0.04545,-0.00337,10.046478,-15,-10
0.01683,-0.02357,-0.01515,0.03367,0.03872,-0.00505,0.04545,-0.00337,10.046478,-15,-10
0.01683,-0.02357,-0.01515,0.03367,0.03872,-0.00337,0.04714,-0.00337,10.046478,-15,-10
0.01515,-0.02525,-0.01852,0.03198,0.03535,-0.00505,0.04545,-0.00505,10.046478,-15,-10
0.01347,-0.0202,-0.0202,0.0202,0.03535,-0.00673,0.04545,-0.00505,10.068628,-10,-10
0.01852,-0.01683,-0.01852,0.02357,0.0404,-0.00505,0.04882,-0.00337,10.068628,-10,-10
0.01515,-0.01852,-0.0202,0.0202,0.03703,-0.00505,0.04545,-0.00505,10.068628,-10,-10
0.01683,-0.0202,-0.01852,0.02188,0.03872,-0.00505,0.04882,-0.00505,10.068628,-10,-10
0.01683,-0.01852,-0.01852,0.02188,0.03872,-0.00505,0.04882,-0.00505,10.068628,-10,-10
0.01852,-0.01852,-0.01852,0.02357,0.0404,-0.00337,0.04882,-0.00337,10.068628,-10,-10
0.01683,-0.0202,-0.02188,0.02188,0.03872,-0.00505,0.04714,-0.00505,10.068628,-10,-10
0.01683,-0.01852,-0.0202,0.02188,0.03872,-0.00673,0.04714,-0.00505,10.068628,-10,-10
0.01683,-0.01852,-0.01852,0.02188,0.03872,-0.00673,0.04882,-0.00673,10.068628,-10,-10
0.01683,-0.01852,-0.01852,0.01852,0.03872,-0.00673,0.04882,-0.00505,10.068628,-10,-10
0.01852,-0.0101,-0.01852,0.00842,0.0404,-0.00505,0.04714,-0.00505,10.070321,-5,-10
0.01852,-0.0101,-0.0202,0.01178,0.03872,-0.00505,0.04714,-0.00673,10.070321,-5,-10
0.01852,-0.0101,-0.0202,0.01178,0.0404,-0.00505,0.04882,-0.00505,10.070321,-5,-10
0.0202,-0.00673,-0.01683,0.01347,0.04209,-0.00168,0.0505,-0.00337,10.070321,-5,-10
0.02188,-0.00842,-0.01683,0.01347,0.04209,-0.00337,0.04882,-0.00337,10.070321,-5,-10
0.01852,-0.00842,-0.01852,0.01178,0.0404,-0.00168,0.04882,-0.00505,10.070321,-5,-10
0.01852,-0.0101,-0.01852,0.01347,0.0404,-0.00337,0.04882,-0.00505,10.070321,-5,-10
0.0202,-0.00842,-0.01852,0.01178,0.0404,-0.00337,0.04882,-0.00673,10.070321,-5,-10
0.0202,-0.00842,-0.01852,0.01347,0.0404,-0.00337,0.04882,-0.00505,10.070321,-5,-10
0.01852,-0.00842,-0.01852,0.01347,0.03872,-0.00337,0.04882,-0.00673,10.070321,-5,-10
0.0202,0.0,-0.01515,0.00337,0.04209,-0.00168,0.04882,-0.00505,10.085218,0,-10
0.01852,0.0,-0.01683,0.00168,0.0404,-0.00337,0.04714,-0.00673,10.085218,0,-10
0.01683,0.0,-0.01852,0.00168,0.03872,-0.00337,0.04545,-0.00673,10.085218,0,-10
0.01852,0.0,-0.01852,0.00168,0.0404,-0.00337,0.04714,-0.00505,10.085218,0,-10
0.01852,0.0,-0.0202,0.00168,0.0404,-0.00337,0.04545,-0.00505,10.085218,0,-10
0.01852,0.0,-0.0202,0.00168,0.0404,-0.00337,0.04714,-0.00505,10.085218,0,-10
0.01683,0.0,-0.01852,0.00337,0.0404,-0.00337,0.04882,-0.00505,10.085218,0,-10
0.01852,-0.00168,-0.01852,0.00168,0.0404,-0.00505,0.04714,-0.00505,10.085218,0,-10
0.0202,0.0,-0.01515,0.00337,0.04377,-0.00168,0.04882,-0.00505,10.085218,0,-10
0.01852,0.0,-0.01852,0.00168,0.0404,-0.00337,0.04882,-0.00673,10.085218,0,-10
-0.00505,-0.19359,-0.13467,0.19527,0.08585,-0.06229,0.21379,0.00673,20.05198,-30,-10
-0.00337,-0.19191,-0.13636,0.19527,0.08585,-0.0606,0.21211,0.00842,20.05198,-30,-10
-0.00337,-0.19527,-0.13636,0.19527,0.08585,-0.06229,0.21211,0.00842,20.05198,-30,-10
-0.00337,-0.19022,-0.13131,0.19696,0.08754,-0.0606,0.21548,0.00842,20.05198,-30,-10
-0.00337,-0.19359,-0.13467,0.19527,0.08585,-0.06229,0.21379,0.00673,20.05198,-30,-10
-0.00168,-0.19191,-0.13131,0.19696,0.08754,-0.0606,0.21548,0.00842,20.05198,-30,-10
-0.00337,-0.19359,-0.13467,0.19696,0.08754,-0.05892,0.21379,0.00673,20.05198,-30,-10
-0.00168,-0.19359,-0.13636,0.19696,0.08754,-0.0606,0.21379,0.00842,20.05198,-30,-10
0.00168,-0.19022,-0.13467,0.19864,0.0909,-0.05892,0.21548,0.00842,20.05198,-30,-10
0.0,-0.19191,-0.13299,0.19527,0.08585,-0.0606,0.21379,0.00842,20.05198,-30,-10
0.02693,-0.15992,-0.10774,0.18181,0.12626,-0.04545,0.21379,0.00842,20.081488,-25,-10
0.02525,-0.16161,-0.11279,0.18012,0.12457,-0.04882,0.21211,0.00673,20.081488,-25,-10
0.02525,-0.16161,-0.11447,0.18181,0.12289,-0.04882,0.21379,0.00673,20.081488,-25,-10
0.02693,-0.16161,-0.1111,0.18181,0.12289,-0.04714,0.21379,0.00673,20.081488,-25,-10
0.02693,-0.16329,-0.1111,0.18181,0.12289,-0.04714,0.21379,0.00673,20.081488,-25,-10
0.02693,-0.16161,-0.11447,0.18012,0.1212,-0.04714,0.21379,0.00505,20.081488,-25,-10
0.02693,-0.15992,-0.11615,0.18181,0.12457,-0.04714,0.21379,0.00673,20.081488,-25,-10
0.02693,-0.16161,-0.11279,0.18181,0.12457,-0.04714,0.21379,0.00673,20.081488,-25,-10
0.02862,-0.15656,-0.11615,0.18349,0.12457,-0.04545,0.21379,0.00842,20.081488,-25,-10
0.02862,-0.15656,-0.11447,0.18181,0.12457,-0.04714,0.21379,0.00842,20.081488,-25,-10
0.0505,-0.13131,-0.09427,0.15656,0.14982,-0.03535,0.21043,0.00337,20.118992,-20,-10
0.05387,-0.12626,-0.09427,0.15656,0.15151,-0.03535,0.21043,0.00337,20.118992,-20,-10
0.05219,-0.13131,-0.09427,0.15656,0.14982,-0.03535,0.21043,0.00337,20.118992,-20,-10
0.0505,-0.13131,-0.09427,0.15656,0.15319,-0.03367,0.21043,0.00337,20.118992,-20,-10
0.05387,-0.13131,-0.09259,0.15824,0.15151,-0.03367,0.21211,0.00337,20.118992,-20,-10
0.0505,-0.12626,-0.08922,0.15992,0.15319,-0.03198,0.21211,0.00505,20.118992,-20,-10
0.0505,-0.12626,-0.09427,0.15992,0.15151,-0.03367,0.21043,0.00505,20.118992,-20,-10
